date,store_id,product_id,demand,price,promotion,temperature_f
2023-01-20,north,gadget,69.73,22.9,0,84.6
2023-01-20,south,widget,67.77,24.9,0,80.9
2023-01-20,south,gadget,76.88,26.9,0,67.2
2023-01-20,west,widget,82.97,28.9,0,56.1
2023-01-21,north,widget,66.31,20.92,0,75.1
2023-01-21,north,gadget,74.89,22.92,0,84.6
2023-01-21,south,widget,72.64,24.92,0,80.7
2023-01-21,south,gadget,75.15,26.92,0,67.0
2023-01-21,west,widget,80.74,28.92,0,56.0
2023-01-22,north,widget,57.22,20.94,0,75.3
2023-01-22,north,gadget,64.33,22.94,0,84.7
2023-01-22,south,widget,71.11,24.94,0,80.6
2023-01-22,south,gadget,71.32,26.94,0,66.7
2023-01-22,west,widget,74.35,28.94,0,55.9
2023-01-23,north,widget,53.82,20.96,0,75.5
2023-01-23,north,gadget,60.43,22.96,0,84.7
2023-01-23,south,widget,66.66,24.96,0,80.4
2023-01-23,south,gadget,100.56,24.96,1,66.5
2023-01-23,west,widget,77.96,28.96,0,55.8
2023-01-24,north,widget,64.05,20.98,0,75.8
2023-01-24,north,gadget,63.12,22.98,0,84.8
2023-01-24,south,widget,73.5,24.98,0,80.2
2023-01-24,south,gadget,101.38,24.98,1,66.2
2023-01-24,west,widget,73.93,28.98,0,55.7
2023-01-25,north,widget,61.25,20.99,0,76.0
2023-01-25,north,gadget,62.82,22.99,0,84.8
2023-01-25,south,widget,67.2,24.99,0,80.0
2023-01-25,south,gadget,91.88,24.99,1,66.0
2023-01-25,west,widget,68.18,28.99,0,55.7
2023-01-26,north,widget,59.68,20.99,0,76.3
2023-01-26,north,gadget,69.51,22.99,0,84.9
2023-01-26,south,widget,73.35,24.99,0,79.8
2023-01-26,south,gadget,67.16,26.99,0,65.7
2023-01-26,west,widget,70.11,28.99,0,55.6
2023-01-27,north,widget,71.94,21.0,0,76.5
2023-01-27,north,gadget,69.83,23.0,0,84.9
2023-01-27,south,widget,76.9,25.0,0,79.6
2023-01-27,south,gadget,78.12,27.0,0,65.5
2023-01-27,west,widget,82.39,29.0,0,55.5
2023-01-28,north,widget,63.63,21.0,0,76.7
2023-01-28,north,gadget,73.11,23.0,0,84.9
2023-01-28,south,widget,75.34,25.0,0,79.4
2023-01-28,south,gadget,79.79,27.0,0,65.2
2023-01-28,west,widget,81.61,29.0,0,55.5
2023-01-29,north,widget,60.35,21.0,0,77.0
2023-01-29,north,gadget,63.64,23.0,0,84.9
2023-01-29,south,widget,63.9,25.0,0,79.2
2023-01-29,south,gadget,65.21,27.0,0,65.0
2023-01-29,west,widget,72.98,29.0,0,55.4
2023-01-30,north,widget,62.47,20.99,0,77.2
2023-01-30,north,gadget,62.84,22.99,0,85.0
2023-01-30,south,widget,90.86,22.99,1,79.0
2023-01-30,south,gadget,75.73,26.99,0,64.7
2023-01-30,west,widget,72.48,28.99,0,55.3
2023-01-31,north,widget,54.78,20.98,0,77.4
2023-01-31,north,gadget,66.54,22.98,0,85.0
2023-01-31,south,widget,89.51,22.98,1,78.8
2023-01-31,south,gadget,69.83,26.98,0,64.5
2023-01-31,west,widget,78.04,28.98,0,55.3
2023-02-01,north,widget,63.59,20.97,0,77.6
2023-02-01,north,gadget,71.08,22.97,0,85.0
2023-02-01,south,widget,98.54,22.97,1,78.6
2023-02-01,south,gadget,69.18,26.97,0,64.3
2023-02-01,west,widget,75.28,28.97,0,55.2
2023-02-02,north,widget,67.12,20.95,0,77.9
2023-02-02,north,gadget,62.97,22.95,0,85.0
2023-02-02,south,widget,72.08,24.95,0,78.4
2023-02-02,south,gadget,72.72,26.95,0,64.0
2023-02-02,west,widget,75.89,28.95,0,55.2
2023-02-03,north,widget,67.67,20.93,0,78.1
2023-02-03,north,gadget,70.86,22.93,0,85.0
2023-02-03,south,widget,78.96,24.93,0,78.1
2023-02-03,south,gadget,79.23,26.93,0,63.8
2023-02-03,west,widget,88.23,28.93,0,55.2
2023-02-04,north,widget,69.88,20.91,0,78.3
2023-02-04,north,gadget,73.92,22.91,0,85.0
2023-02-04,south,widget,76.44,24.91,0,77.9
2023-02-04,south,gadget,80.97,26.91,0,63.6
2023-02-04,west,widget,89.14,28.91,0,55.1
2023-02-05,north,widget,60.02,20.88,0,78.5
2023-02-05,north,gadget,69.22,22.88,0,85.0
2023-02-05,south,widget,67.76,24.88,0,77.7
2023-02-05,south,gadget,78.45,26.88,0,63.3
2023-02-05,west,widget,68.37,28.88,0,55.1
2023-02-06,north,widget,61.85,20.85,0,78.7
2023-02-06,north,gadget,93.11,20.85,1,85.0
2023-02-06,south,widget,70.53,24.85,0,77.5
2023-02-06,south,gadget,69.98,26.85,0,63.1
2023-02-06,west,widget,75.02,28.85,0,55.1
2023-02-07,north,widget,62.2,20.82,0,78.9
2023-02-07,north,gadget,94.63,20.82,1,85.0
2023-02-07,south,widget,70.41,24.82,0,77.3
2023-02-07,south,gadget,76.89,26.82,0,62.9
2023-02-07,west,widget,75.94,28.82,0,55.0
2023-02-08,north,widget,62.05,20.79,0,79.1
2023-02-08,north,gadget,92.41,20.79,1,84.9
2023-02-08,south,widget,69.19,24.79,0,77.0
2023-02-08,south,gadget,71.7,26.79,0,62.6
2023-02-08,west,widget,73.58,28.79,0,55.0
2023-02-09,north,widget,65.62,20.75,0,79.3
2023-02-09,north,gadget,64.86,22.75,0,84.9
2023-02-09,south,widget,70.31,24.75,0,76.8
2023-02-09,south,gadget,74.72,26.75,0,62.4
2023-02-09,west,widget,74.77,28.75,0,55.0
2023-02-10,north,widget,71.88,20.71,0,79.5
2023-02-10,north,gadget,73.27,22.71,0,84.9
2023-02-10,south,widget,82.55,24.71,0,76.6
2023-02-10,south,gadget,80.52,26.71,0,62.2
2023-02-10,west,widget,81.58,28.71,0,55.0
2023-02-11,north,widget,76.72,20.67,0,79.7
2023-02-11,north,gadget,81.25,22.67,0,84.9
2023-02-11,south,widget,83.22,24.67,0,76.3
2023-02-11,south,gadget,78.67,26.67,0,62.0
2023-02-11,west,widget,79.38,28.67,0,55.0
2023-02-12,north,widget,64.29,20.62,0,79.9
2023-02-12,north,gadget,66.65,22.62,0,84.8
2023-02-12,south,widget,64.81,24.62,0,76.1
2023-02-12,south,gadget,74.75,26.62,0,61.8
2023-02-12,west,widget,75.87,28.62,0,55.0
2023-02-13,north,widget,89.71,18.57,1,80.1
2023-02-13,north,gadget,66.73,22.57,0,84.8
2023-02-13,south,widget,70.52,24.57,0,75.9
2023-02-13,south,gadget,71.51,26.57,0,61.5
2023-02-13,west,widget,81.2,28.57,0,55.0
2023-02-14,north,widget,84.31,18.53,1,80.3
2023-02-14,north,gadget,68.3,22.53,0,84.7
2023-02-14,south,widget,71.11,24.53,0,75.6
2023-02-14,south,gadget,73.78,26.53,0,61.3
2023-02-14,west,widget,73.4,28.53,0,55.0
2023-02-15,north,widget,94.08,18.47,1,80.5
2023-02-15,north,gadget,72.1,22.47,0,84.7
2023-02-15,south,widget,74.54,24.47,0,75.4
2023-02-15,south,gadget,72.73,26.47,0,61.1
2023-02-15,west,widget,77.23,28.47,0,55.0
2023-02-16,north,widget,61.43,20.42,0,80.7
2023-02-16,north,gadget,64.57,22.42,0,84.6
2023-02-16,south,widget,71.8,24.42,0,75.1
2023-02-16,south,gadget,73.66,26.42,0,60.9
2023-02-16,west,widget,78.78,28.42,0,55.0
2023-02-17,north,widget,67.44,20.37,0,80.9
2023-02-17,north,gadget,81.08,22.37,0,84.6
2023-02-17,south,widget,81.15,24.37,0,74.9
2023-02-17,south,gadget,83.08,26.37,0,60.7
2023-02-17,west,widget,81.87,28.37,0,55.1
2023-02-18,north,widget,74.26,20.31,0,81.0
2023-02-18,north,gadget,78.08,22.31,0,84.5
2023-02-18,south,widget,83.39,24.31,0,74.7
2023-02-18,south,gadget,83.79,26.31,0,60.5
2023-02-18,west,widget,86.55,28.31,0,55.1
2023-02-19,north,widget,66.91,20.26,0,81.2
2023-02-19,north,gadget,65.09,22.26,0,84.4
2023-02-19,south,widget,75.51,24.26,0,74.4
2023-02-19,south,gadget,75.71,26.26,0,60.3
2023-02-19,west,widget,76.91,28.26,0,55.1
2023-02-20,north,widget,65.46,20.2,0,81.4
2023-02-20,north,gadget,69.58,22.2,0,84.4
2023-02-20,south,widget,70.21,24.2,0,74.2
2023-02-20,south,gadget,74.69,26.2,0,60.1
2023-02-20,west,widget,79.12,28.2,0,55.2
2023-02-21,north,widget,63.64,20.14,0,81.5
2023-02-21,north,gadget,68.51,22.14,0,84.3
2023-02-21,south,widget,70.26,24.14,0,73.9
2023-02-21,south,gadget,76.07,26.14,0,59.9
2023-02-21,west,widget,73.3,28.14,0,55.2
2023-02-22,north,widget,72.01,20.08,0,81.7
2023-02-22,north,gadget,71.2,22.08,0,84.2
2023-02-22,south,widget,69.76,24.08,0,73.7
2023-02-22,south,gadget,72.68,26.08,0,59.7
2023-02-22,west,widget,77.8,28.08,0,55.2
2023-02-23,north,widget,70.16,20.02,0,81.9
2023-02-23,north,gadget,75.26,22.02,0,84.1
2023-02-23,south,widget,79.74,24.02,0,73.4
2023-02-23,south,gadget,78.1,26.02,0,59.5
2023-02-23,west,widget,79.02,28.02,0,55.3
2023-02-24,north,widget,75.18,19.97,0,82.0
2023-02-24,north,gadget,74.97,21.97,0,84.0
2023-02-24,south,widget,83.18,23.97,0,73.2
2023-02-24,south,gadget,84.37,25.97,0,59.4
2023-02-24,west,widget,87.01,27.97,0,55.4
2023-02-25,north,widget,72.67,19.91,0,82.2
2023-02-25,north,gadget,77.14,21.91,0,84.0
2023-02-25,south,widget,85.77,23.91,0,72.9
2023-02-25,south,gadget,92.43,25.91,0,59.2
2023-02-25,west,widget,84.73,27.91,0,55.4
2023-02-26,north,widget,66.23,19.85,0,82.3
2023-02-26,north,gadget,75.13,21.85,0,83.9
2023-02-26,south,widget,71.34,23.85,0,72.6
2023-02-26,south,gadget,71.64,25.85,0,59.0
2023-02-26,west,widget,82.32,27.85,0,55.5
2023-02-27,north,widget,71.41,19.79,0,82.5
2023-02-27,north,gadget,77.34,21.79,0,83.8
2023-02-27,south,widget,74.99,23.79,0,72.4
2023-02-27,south,gadget,74.71,25.79,0,58.8
2023-02-27,west,widget,77.59,27.79,0,55.5
2023-02-28,north,widget,67.91,19.73,0,82.6
2023-02-28,north,gadget,69.4,21.73,0,83.6
2023-02-28,south,widget,73.24,23.73,0,72.1
2023-02-28,south,gadget,73.83,25.73,0,58.7
2023-02-28,west,widget,104.06,25.73,1,55.6
2023-03-01,north,widget,69.4,19.68,0,82.7
2023-03-01,north,gadget,72.06,21.68,0,83.5
2023-03-01,south,widget,73.52,23.68,0,71.9
2023-03-01,south,gadget,76.66,25.68,0,58.5
2023-03-01,west,widget,105.97,25.68,1,55.7
2023-03-02,north,widget,66.75,19.62,0,82.9
2023-03-02,north,gadget,75.68,21.62,0,83.4
2023-03-02,south,widget,73.56,23.62,0,71.6
2023-03-02,south,gadget,78.06,25.62,0,58.3
2023-03-02,west,widget,108.78,25.62,1,55.8
2023-03-03,north,widget,80.31,19.57,0,83.0
2023-03-03,north,gadget,77.2,21.57,0,83.3
2023-03-03,south,widget,78.46,23.57,0,71.4
2023-03-03,south,gadget,84.89,25.57,0,58.2
2023-03-03,west,widget,88.66,27.57,0,55.8
2023-03-04,north,widget,76.2,19.52,0,83.1
2023-03-04,north,gadget,75.49,21.52,0,83.2
2023-03-04,south,widget,80.97,23.52,0,71.1
2023-03-04,south,gadget,85.49,25.52,0,58.0
2023-03-04,west,widget,90.9,27.52,0,55.9
2023-03-05,north,widget,66.32,19.47,0,83.3
2023-03-05,north,gadget,73.47,21.47,0,83.1
2023-03-05,south,widget,74.12,23.47,0,70.9
2023-03-05,south,gadget,79.1,25.47,0,57.9
2023-03-05,west,widget,81.05,27.47,0,56.0
2023-03-06,north,widget,68.82,19.42,0,83.4
2023-03-06,north,gadget,77.93,21.42,0,82.9
2023-03-06,south,widget,78.42,23.42,0,70.6
2023-03-06,south,gadget,77.83,25.42,0,57.7
2023-03-06,west,widget,77.83,27.42,0,56.1
2023-03-07,north,widget,67.74,19.37,0,83.5
2023-03-07,north,gadget,74.21,21.37,0,82.8
2023-03-07,south,widget,78.96,23.37,0,70.3
2023-03-07,south,gadget,98.09,23.37,1,57.6
2023-03-07,west,widget,81.06,27.37,0,56.2
2023-03-08,north,widget,64.6,19.33,0,83.6
2023-03-08,north,gadget,76.1,21.33,0,82.7
2023-03-08,south,widget,78.46,23.33,0,70.1
2023-03-08,south,gadget,100.43,23.33,1,57.4
2023-03-08,west,widget,88.67,27.33,0,56.3
2023-03-09,north,widget,61.3,19.28,0,83.7
2023-03-09,north,gadget,74.92,21.28,0,82.5
2023-03-09,south,widget,74.91,23.28,0,69.8
2023-03-09,south,gadget,100.19,23.28,1,57.3
2023-03-09,west,widget,77.01,27.28,0,56.4
2023-03-10,north,widget,77.18,19.24,0,83.8
2023-03-10,north,gadget,81.36,21.24,0,82.4
2023-03-10,south,widget,81.42,23.24,0,69.6
2023-03-10,south,gadget,86.61,25.24,0,57.1
2023-03-10,west,widget,87.85,27.24,0,56.5
2023-03-11,north,widget,79.55,19.21,0,83.9
2023-03-11,north,gadget,78.75,21.21,0,82.2
2023-03-11,south,widget,86.53,23.21,0,69.3
2023-03-11,south,gadget,81.49,25.21,0,57.0
2023-03-11,west,widget,92.43,27.21,0,56.7
2023-03-12,north,widget,63.64,19.17,0,84.0
2023-03-12,north,gadget,76.9,21.17,0,82.1
2023-03-12,south,widget,73.6,23.17,0,69.0
2023-03-12,south,gadget,79.0,25.17,0,56.9
2023-03-12,west,widget,87.38,27.17,0,56.8
2023-03-13,north,widget,77.7,19.14,0,84.1
2023-03-13,north,gadget,81.57,21.14,0,81.9
2023-03-13,south,widget,74.55,23.14,0,68.8
2023-03-13,south,gadget,81.66,25.14,0,56.8
2023-03-13,west,widget,82.77,27.14,0,56.9
2023-03-14,north,widget,66.34,19.11,0,84.2
2023-03-14,north,gadget,67.93,21.11,0,81.8
2023-03-14,south,widget,100.3,21.11,1,68.5
2023-03-14,south,gadget,75.0,25.11,0,56.6
2023-03-14,west,widget,80.9,27.11,0,57.0
2023-03-15,north,widget,68.03,19.09,0,84.3
2023-03-15,north,gadget,69.29,21.09,0,81.6
2023-03-15,south,widget,99.29,21.09,1,68.3
2023-03-15,south,gadget,80.91,25.09,0,56.5
2023-03-15,west,widget,86.01,27.09,0,57.2
2023-03-16,north,widget,69.78,19.06,0,84.3
2023-03-16,north,gadget,71.82,21.06,0,81.4
2023-03-16,south,widget,93.65,21.06,1,68.0
2023-03-16,south,gadget,78.04,25.06,0,56.4
2023-03-16,west,widget,79.75,27.06,0,57.3
2023-03-17,north,widget,79.62,19.04,0,84.4
2023-03-17,north,gadget,80.12,21.04,0,81.3
2023-03-17,south,widget,87.28,23.04,0,67.8
2023-03-17,south,gadget,90.94,25.04,0,56.3
2023-03-17,west,widget,89.84,27.04,0,57.4
2023-03-18,north,widget,78.26,19.03,0,84.5
2023-03-18,north,gadget,84.07,21.03,0,81.1
2023-03-18,south,widget,84.77,23.03,0,67.5
2023-03-18,south,gadget,84.19,25.03,0,56.2
2023-03-18,west,widget,89.25,27.03,0,57.6
2023-03-19,north,widget,68.98,19.02,0,84.6
2023-03-19,north,gadget,69.15,21.02,0,80.9
2023-03-19,south,widget,75.07,23.02,0,67.3
2023-03-19,south,gadget,80.5,25.02,0,56.1
2023-03-19,west,widget,87.69,27.02,0,57.7
2023-03-20,north,widget,68.45,19.01,0,84.6
2023-03-20,north,gadget,71.05,21.01,0,80.7
2023-03-20,south,widget,76.78,23.01,0,67.0
2023-03-20,south,gadget,81.89,25.01,0,56.0
2023-03-20,west,widget,85.86,27.01,0,57.9
2023-03-21,north,widget,72.04,19.0,0,84.7
2023-03-21,north,gadget,100.7,19.0,1,80.6
2023-03-21,south,widget,81.91,23.0,0,66.8
2023-03-21,south,gadget,76.68,25.0,0,55.9
2023-03-21,west,widget,85.65,27.0,0,58.0
2023-03-22,north,widget,71.41,19.0,0,84.7
2023-03-22,north,gadget,95.64,19.0,1,80.4
2023-03-22,south,widget,71.58,23.0,0,66.5
2023-03-22,south,gadget,78.97,25.0,0,55.8
2023-03-22,west,widget,89.72,27.0,0,58.2
2023-03-23,north,widget,69.45,19.0,0,84.8
2023-03-23,north,gadget,101.58,19.0,1,80.2
2023-03-23,south,widget,76.01,23.0,0,66.2
2023-03-23,south,gadget,79.43,25.0,0,55.8
2023-03-23,west,widget,83.8,27.0,0,58.4
2023-03-24,north,widget,75.7,19.01,0,84.8
2023-03-24,north,gadget,81.67,21.01,0,80.0
2023-03-24,south,widget,90.06,23.01,0,66.0
2023-03-24,south,gadget,90.07,25.01,0,55.7
2023-03-24,west,widget,95.67,27.01,0,58.5
2023-03-25,north,widget,74.01,19.01,0,84.8
2023-03-25,north,gadget,86.72,21.01,0,79.8
2023-03-25,south,widget,80.67,23.01,0,65.8
2023-03-25,south,gadget,86.55,25.01,0,55.6
2023-03-25,west,widget,91.14,27.01,0,58.7
2023-03-26,north,widget,73.37,19.03,0,84.9
2023-03-26,north,gadget,75.16,21.03,0,79.6
2023-03-26,south,widget,78.91,23.03,0,65.5
2023-03-26,south,gadget,75.65,25.03,0,55.5
2023-03-26,west,widget,76.5,27.03,0,58.9
2023-03-27,north,widget,70.03,19.04,0,84.9
2023-03-27,north,gadget,68.92,21.04,0,79.4
2023-03-27,south,widget,78.23,23.04,0,65.3
2023-03-27,south,gadget,77.06,25.04,0,55.5
2023-03-27,west,widget,85.98,27.04,0,59.0
2023-03-28,north,widget,96.89,17.06,1,84.9
2023-03-28,north,gadget,71.72,21.06,0,79.2
2023-03-28,south,widget,76.02,23.06,0,65.0
2023-03-28,south,gadget,81.5,25.06,0,55.4
2023-03-28,west,widget,83.07,27.06,0,59.2
2023-03-29,north,widget,99.99,17.08,1,85.0
2023-03-29,north,gadget,74.52,21.08,0,79.0
2023-03-29,south,widget,79.41,23.08,0,64.8
2023-03-29,south,gadget,75.3,25.08,0,55.3
2023-03-29,west,widget,86.72,27.08,0,59.4
2023-03-30,north,widget,97.58,17.11,1,85.0
2023-03-30,north,gadget,72.29,21.11,0,78.8
2023-03-30,south,widget,77.32,23.11,0,64.5
2023-03-30,south,gadget,80.89,25.11,0,55.3
2023-03-30,west,widget,86.14,27.11,0,59.6
2023-03-31,north,widget,80.47,19.13,0,85.0
2023-03-31,north,gadget,77.66,21.13,0,78.6
2023-03-31,south,widget,86.96,23.13,0,64.3
2023-03-31,south,gadget,87.01,25.13,0,55.2
2023-03-31,west,widget,88.18,27.13,0,59.8
2023-04-01,north,widget,78.93,19.16,0,85.0
2023-04-01,north,gadget,78.14,21.16,0,78.4
2023-04-01,south,widget,88.38,23.16,0,64.1
2023-04-01,south,gadget,84.25,25.16,0,55.2
2023-04-01,west,widget,88.28,27.16,0,60.0
2023-04-02,north,widget,71.12,19.2,0,85.0
2023-04-02,north,gadget,74.33,21.2,0,78.2
2023-04-02,south,widget,72.3,23.2,0,63.8
2023-04-02,south,gadget,78.45,25.2,0,55.2
2023-04-02,west,widget,83.54,27.2,0,60.1
2023-04-03,north,widget,74.3,19.23,0,85.0
2023-04-03,north,gadget,74.83,21.23,0,77.9
2023-04-03,south,widget,71.24,23.23,0,63.6
2023-04-03,south,gadget,76.82,25.23,0,55.1
2023-04-03,west,widget,87.57,27.23,0,60.3
2023-04-04,north,widget,69.22,19.27,0,85.0
2023-04-04,north,gadget,75.37,21.27,0,77.7
2023-04-04,south,widget,74.09,23.27,0,63.3
2023-04-04,south,gadget,79.51,25.27,0,55.1
2023-04-04,west,widget,86.02,27.27,0,60.5
2023-04-05,north,widget,71.93,19.32,0,85.0
2023-04-05,north,gadget,76.97,21.32,0,77.5
2023-04-05,south,widget,76.38,23.32,0,63.1
2023-04-05,south,gadget,82.16,25.32,0,55.1
2023-04-05,west,widget,79.19,27.32,0,60.7
2023-04-06,north,widget,70.7,19.36,0,85.0
2023-04-06,north,gadget,68.1,21.36,0,77.3
2023-04-06,south,widget,79.84,23.36,0,62.9
2023-04-06,south,gadget,77.55,25.36,0,55.0
2023-04-06,west,widget,83.36,27.36,0,60.9
2023-04-07,north,widget,77.86,19.41,0,84.9
2023-04-07,north,gadget,78.04,21.41,0,77.0
2023-04-07,south,widget,81.55,23.41,0,62.7
2023-04-07,south,gadget,88.18,25.41,0,55.0
2023-04-07,west,widget,94.24,27.41,0,61.2
2023-04-08,north,widget,77.74,19.45,0,84.9
2023-04-08,north,gadget,83.01,21.45,0,76.8
2023-04-08,south,widget,80.81,23.45,0,62.4
2023-04-08,south,gadget,83.26,25.45,0,55.0
2023-04-08,west,widget,88.7,27.45,0,61.4
2023-04-09,north,widget,69.69,19.5,0,84.9
2023-04-09,north,gadget,69.84,21.5,0,76.6
2023-04-09,south,widget,72.29,23.5,0,62.2
2023-04-09,south,gadget,80.85,25.5,0,55.0
2023-04-09,west,widget,84.34,27.5,0,61.6
2023-04-10,north,widget,59.19,19.56,0,84.9
2023-04-10,north,gadget,74.05,21.56,0,76.4
2023-04-10,south,widget,77.2,23.56,0,62.0
2023-04-10,south,gadget,77.47,25.56,0,55.0
2023-04-10,west,widget,86.05,27.56,0,61.8
2023-04-11,north,widget,67.28,19.61,0,84.8
2023-04-11,north,gadget,75.3,21.61,0,76.1
2023-04-11,south,widget,71.54,23.61,0,61.8
2023-04-11,south,gadget,70.6,25.61,0,55.0
2023-04-11,west,widget,86.25,27.61,0,62.0
2023-04-12,north,widget,71.65,19.66,0,84.8
2023-04-12,north,gadget,62.12,21.66,0,75.9
2023-04-12,south,widget,68.5,23.66,0,61.6
2023-04-12,south,gadget,77.24,25.66,0,55.0
2023-04-12,west,widget,112.29,25.66,1,62.2
2023-04-13,north,widget,72.76,19.72,0,84.7
2023-04-13,north,gadget,68.57,21.72,0,75.6
2023-04-13,south,widget,72.68,23.72,0,61.4
2023-04-13,south,gadget,73.47,25.72,0,55.0
2023-04-13,west,widget,108.91,25.72,1,62.5
2023-04-14,north,widget,75.57,19.78,0,84.7
2023-04-14,north,gadget,78.97,21.78,0,75.4
2023-04-14,south,widget,78.55,23.78,0,61.1
2023-04-14,south,gadget,84.24,25.78,0,55.0
2023-04-14,west,widget,116.85,25.78,1,62.7
2023-04-15,north,widget,75.56,19.84,0,84.6
2023-04-15,north,gadget,78.58,21.84,0,75.2
2023-04-15,south,widget,80.95,23.84,0,60.9
2023-04-15,south,gadget,80.68,25.84,0,55.0
2023-04-15,west,widget,84.71,27.84,0,62.9
2023-04-16,north,widget,69.99,19.89,0,84.6
2023-04-16,north,gadget,71.03,21.89,0,74.9
2023-04-16,south,widget,68.28,23.89,0,60.7
